id,make,model,displ,cyl,trans,drive,fuel,salesArea,stnd,stnd_description,underhood_id,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,comb_co2
1,ACURA,ILX,2,4,SemiAuto-5,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXV02.0JA3,small car,5,24,35,28,7,No,316
2,ACURA,ILX,2,4,SemiAuto-5,2WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXV02.0JA3,small car,6,24,35,28,7,Yes,316
3,ACURA,ILX,2.4,4,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXV02.4KA3,small car,5,22,31,25,6,No,350
4,ACURA,ILX,2.4,4,Man-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXV02.4KA3,small car,6,22,31,25,6,No,350
5,ACURA,MDX,3.5,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXV03.5XA4,small SUV,5,18,27,21,5,No,416
6,ACURA,MDX,3.5,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXV03.5XA4,small SUV,6,18,27,21,5,No,416
7,ACURA,MDX,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXV03.5XA4,small SUV,5,20,28,23,5,No,387
8,ACURA,MDX,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXV03.5XA4,small SUV,6,20,28,23,5,No,387
9,ACURA,RDX,3.5,6,SemiAuto-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXT03.5EV3,small SUV,5,19,27,22,5,No,399
10,ACURA,RDX,3.5,6,SemiAuto-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXT03.5EV3,small SUV,6,19,27,22,5,No,399
11,ACURA,RDX,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXT03.5EV3,small SUV,5,20,28,23,5,No,385
12,ACURA,RDX,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXT03.5EV3,small SUV,6,20,28,23,5,No,385
13,ACURA,RLX,3.5,6,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FHNXV03.5XA4,midsize car,5,20,31,24,6,No,378
14,ACURA,RLX,3.5,6,SemiAuto-6,2WD,Gasoline,CA,U2,California LEV-II ULEV,FHNXV03.5XA4,midsize car,6,20,31,24,6,No,378
15,ASTON MARTIN,DB9,5.9,12,SemiAuto-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV05.9VH1,small car,5,13,19,15,3,No,588
16,ASTON MARTIN,DB9,5.9,12,SemiAuto-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV05.9VH1,small car,5,13,19,15,3,No,588
17,ASTON MARTIN,V12 Vantage S,6,12,AutoMan-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV06.0VHB,small car,5,12,18,14,2,No,627
18,ASTON MARTIN,V12 Vantage S,6,12,AutoMan-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV06.0VHB,small car,5,12,18,14,2,No,627
19,ASTON MARTIN,V8 Vantage,4.7,8,AutoMan-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,14,21,16,3,No,551
20,ASTON MARTIN,V8 Vantage,4.7,8,AutoMan-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,14,21,16,3,No,551
21,ASTON MARTIN,V8 Vantage,4.7,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,13,19,15,3,No,581
22,ASTON MARTIN,V8 Vantage,4.7,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,13,19,15,3,No,581
23,ASTON MARTIN,V8 Vantage S,4.7,8,AutoMan-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,14,21,16,3,No,551
24,ASTON MARTIN,V8 Vantage S,4.7,8,AutoMan-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,14,21,16,3,No,551
25,ASTON MARTIN,V8 Vantage S,4.7,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,13,19,15,3,No,581
26,ASTON MARTIN,V8 Vantage S,4.7,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,13,19,15,3,No,581
27,ASTON MARTIN,Vantage GT,4.7,8,AutoMan-7,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,14,21,16,3,No,551
28,ASTON MARTIN,Vantage GT,4.7,8,AutoMan-7,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,14,21,16,3,No,551
29,ASTON MARTIN,Vantage GT,4.7,8,Man-6,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FASXV04.7VH2,small car,5,13,19,15,3,No,581
30,ASTON MARTIN,Vantage GT,4.7,8,Man-6,2WD,Gasoline,CA,L2,California LEV-II LEV,FASXV04.7VH2,small car,5,13,19,15,3,No,581
31,AUDI,A3,1.8,4,AMS-6,2WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,23,33,27,7,Yes,328
32,AUDI,A3,1.8,4,AMS-6,2WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,23,33,27,7,Yes,328
33,AUDI,A3,2,4,AMS-6,4WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,24,33,27,7,Yes,323
34,AUDI,A3,2,4,AMS-6,4WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,24,33,27,7,Yes,323
35,AUDI,A3 Cabriolet,1.8,4,AMS-6,2WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,24,35,28,7,Yes,314
36,AUDI,A3 Cabriolet,1.8,4,AMS-6,2WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,24,35,28,7,Yes,314
37,AUDI,A3 Cabriolet,2,4,AMS-6,4WD,Gasoline,FA,B2,Federal Tier 2 Bin 2,FVGAV02.0APA,small car,9,23,32,26,6,No,334
38,AUDI,A3 Cabriolet,2,4,AMS-6,4WD,Gasoline,CA,PZEV,California PZEV,FVGAV02.0APA,small car,9,23,32,26,6,No,334
39,AUDI,A4,2,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUB,small car,5,22,32,26,6,No,343
40,AUDI,A4,2,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUB,small car,6,22,32,26,6,No,343
41,AUDI,A4,2,4,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAJ02.0AUF,small car,5,15/22,22/31,18/25,6,No,347/356
42,AUDI,A4,2,4,SemiAuto-8,4WD,Ethanol/Gas,CA,U2,California LEV-II ULEV,FVGAJ02.0AUF,small car,6,15/22,22/31,18/25,6,No,347/356
43,AUDI,A4,2,4,SCV-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUB,small car,5,24,32,27,7,No,332
44,AUDI,A4,2,4,SCV-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUB,small car,6,24,32,27,7,Yes,332
45,AUDI,A5,2,4,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUB,small car,5,22,32,26,6,No,343
46,AUDI,A5,2,4,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUB,small car,6,22,32,26,6,No,343
47,AUDI,A5,2,4,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAJ02.0AUF,small car,5,15/22,22/31,18/25,6,No,347/356
48,AUDI,A5,2,4,SemiAuto-8,4WD,Ethanol/Gas,CA,U2,California LEV-II ULEV,FVGAJ02.0AUF,small car,6,15/22,22/31,18/25,6,No,347/356
49,AUDI,A5 Cabriolet,2,4,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAJ02.0AUF,small car,5,14/20,20/28,16/23,5,No,385/386
50,AUDI,A5 Cabriolet,2,4,SemiAuto-8,4WD,Ethanol/Gas,CA,U2,California LEV-II ULEV,FVGAJ02.0AUF,small car,6,14/20,20/28,16/23,5,No,385/386
51,AUDI,A6,2,4,SCV-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUB,midsize car,5,25,33,28,7,No,320
52,AUDI,A6,2,4,SCV-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUB,midsize car,6,25,33,28,7,Yes,320
53,AUDI,A7,3,6,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0NU4,midsize car,5,24,38,29,6,No,349
54,AUDI,A7,3,6,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FVGAJ03.0NU4,midsize car,6,24,38,29,6,No,349
55,AUDI,A7,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,midsize car,5,18,28,21,5,No,416
56,AUDI,A7,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,midsize car,6,18,28,21,5,No,416
57,AUDI,A8,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV03.0AUE,midsize car,5,19,29,22,5,No,397
58,AUDI,A8,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV03.0AUE,midsize car,6,19,29,22,5,No,397
59,AUDI,A8,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,18,30,22,5,No,401
60,AUDI,A8,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,18,30,22,5,No,401
61,AUDI,A8 L,3,6,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0NU4,large car,5,24,36,28,6,No,360
62,AUDI,A8 L,3,6,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FVGAJ03.0NU4,large car,6,24,36,28,6,No,360
63,AUDI,A8 L,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV03.0AUE,large car,5,19,29,22,5,No,397
64,AUDI,A8 L,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV03.0AUE,large car,6,19,29,22,5,No,397
65,AUDI,A8 L,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,large car,5,18,29,22,5,No,410
66,AUDI,A8 L,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,large car,6,18,29,22,5,No,410
67,AUDI,A8 L,6.3,12,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV06.3VUM,large car,5,14,22,17,4,No,534
68,AUDI,A8 L,6.3,12,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV06.3VUM,large car,6,14,22,17,4,No,534
69,AUDI,Q5,2,4,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAJ02.0AUF,small SUV,5,14/20,19/28,16/23,5,No,392/393
70,AUDI,Q5,2,4,SemiAuto-8,4WD,Ethanol/Gas,CA,U2,California LEV-II ULEV,FVGAJ02.0AUF,small SUV,6,14/20,19/28,16/23,5,No,392/393
71,AUDI,Q5,3,6,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0NU4,small SUV,5,24,31,27,5,No,385
72,AUDI,Q5,3,6,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FVGAJ03.0NU4,small SUV,6,24,31,27,5,No,385
73,AUDI,Q5,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small SUV,5,18,26,21,5,No,429
74,AUDI,Q5,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small SUV,6,18,26,21,5,No,429
75,AUDI,Q5 Hybrid,2,4,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAT02.0AUH,small SUV,5,24,30,26,6,No,337
76,AUDI,Q5 Hybrid,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAT02.0AUH,small SUV,6,24,30,26,6,No,337
77,AUDI,Q7,3,6,SemiAuto-8,4WD,Diesel,FA,B5,Federal Tier 2 Bin 5,FVGAT03.0NU3,standard SUV,5,19,28,22,4,No,464
78,AUDI,Q7,3,6,SemiAuto-8,4WD,Diesel,CA,U2,California LEV-II ULEV,FVGAT03.0NU3,standard SUV,6,19,28,22,4,No,464
79,AUDI,Q7,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAT03.0ALT,standard SUV,5,16,22,18,4,No,498
80,AUDI,Q7,3,6,SemiAuto-8,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAT03.0ALT,standard SUV,5,16,22,18,4,No,498
81,AUDI,R8,4.2,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLC,small car,5,14,23,17,4,No,538
82,AUDI,R8,4.2,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLC,small car,5,14,23,17,4,No,538
83,AUDI,R8,4.2,8,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLC,small car,5,11,20,14,2,No,622
84,AUDI,R8,4.2,8,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLC,small car,5,11,20,14,2,No,622
85,AUDI,R8,5.2,10,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV05.2NLD,small car,5,13,22,16,3,No,557
86,AUDI,R8,5.2,10,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV05.2NLD,small car,5,13,22,16,3,No,557
87,AUDI,R8,5.2,10,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV05.2NLD,small car,5,12,19,14,2,No,618
88,AUDI,R8,5.2,10,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV05.2NLD,small car,5,12,19,14,2,No,618
89,AUDI,R8 Spyder,4.2,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLC,small car,5,14,23,17,4,No,538
90,AUDI,R8 Spyder,4.2,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLC,small car,5,14,23,17,4,No,538
91,AUDI,R8 Spyder,4.2,8,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLC,small car,5,11,20,14,2,No,622
92,AUDI,R8 Spyder,4.2,8,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLC,small car,5,11,20,14,2,No,622
93,AUDI,R8 Spyder,5.2,10,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV05.2NLD,small car,5,13,22,16,3,No,557
94,AUDI,R8 Spyder,5.2,10,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV05.2NLD,small car,5,13,22,16,3,No,557
95,AUDI,R8 Spyder,5.2,10,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV05.2NLD,small car,5,12,19,14,2,No,618
96,AUDI,R8 Spyder,5.2,10,Man-6,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV05.2NLD,small car,5,12,19,14,2,No,618
97,AUDI,RS5,4.2,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLB,small car,5,16,23,18,4,No,480
98,AUDI,RS5,4.2,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLB,small car,5,16,23,18,4,No,480
99,AUDI,RS5 Cabriolet,4.2,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.2NLB,small car,5,16,22,18,4,No,486
100,AUDI,RS5 Cabriolet,4.2,8,AMS-7,4WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV04.2NLB,small car,5,16,22,18,4,No,486
101,AUDI,RS7,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,16,27,19,4,No,466
102,AUDI,RS7,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,16,27,19,4,No,466
103,AUDI,S4,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small car,5,18,28,21,5,No,413
104,AUDI,S4,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small car,6,18,28,21,5,No,413
105,AUDI,S4,3,6,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small car,5,17,26,20,5,No,439
106,AUDI,S4,3,6,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small car,6,17,26,20,5,No,439
107,AUDI,S5,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small car,5,18,28,21,5,No,413
108,AUDI,S5,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small car,6,18,28,21,5,No,413
109,AUDI,S5,3,6,Man-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small car,5,17,26,20,5,No,439
110,AUDI,S5,3,6,Man-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small car,6,17,26,20,5,No,439
111,AUDI,S5 Cabriolet,3,6,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small car,5,18,26,21,5,No,428
112,AUDI,S5 Cabriolet,3,6,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small car,6,18,26,21,5,No,428
113,AUDI,S6,4,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,17,27,20,5,No,441
114,AUDI,S6,4,8,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,17,27,20,5,No,441
115,AUDI,S7,4,8,AMS-7,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,17,27,20,5,No,441
116,AUDI,S7,4,8,AMS-7,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,17,27,20,5,No,441
117,AUDI,S8,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,17,27,20,5,No,442
118,AUDI,S8,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,17,27,20,5,No,442
119,AUDI,SQ5,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAJ03.0AUD,small SUV,5,17,24,19,4,No,458
120,AUDI,SQ5,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAJ03.0AUD,small SUV,6,17,24,19,4,No,458
121,AUDI,TT Coupe,2,4,AMS-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUA,small car,5,22,31,26,6,No,345
122,AUDI,TT Coupe,2,4,AMS-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUA,small car,6,22,31,26,6,No,345
123,AUDI,TT Roadster,2,4,AMS-6,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV02.0AUA,small car,5,22,31,26,6,No,345
124,AUDI,TT Roadster,2,4,AMS-6,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV02.0AUA,small car,6,22,31,26,6,No,345
125,AUDI,allroad quattro,2,4,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAJ02.0AUF,station wagon,5,15/21,21/28,17/24,6,No,358/373
126,AUDI,allroad quattro,2,4,SemiAuto-8,4WD,Ethanol/Gas,CA,U2,California LEV-II ULEV,FVGAJ02.0AUF,station wagon,6,15/21,21/28,17/24,6,No,358/373
127,BENTLEY,Continental GT,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,small car,5,15,25,19,4,No,475
128,BENTLEY,Continental GT,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,small car,6,15,25,19,4,No,475
129,BENTLEY,Continental GT,6,12,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAV06.0VLN,small car,5,12-Sep,15/21,15-Nov,3,No,576/580
130,BENTLEY,Continental GT,6,12,SemiAuto-8,4WD,Ethanol/Gas,CA,L2,California LEV-II LEV,FVGAV06.0VLN,small car,5,12-Sep,15/21,15-Nov,3,No,576/580
131,BENTLEY,Continental GT Convertible,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,small car,5,14,24,17,4,No,517
132,BENTLEY,Continental GT Convertible,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,small car,6,14,24,17,4,No,517
133,BENTLEY,Continental GT Convertible,6,12,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAV06.0VLN,small car,5,12-Sep,15/20,15-Nov,3,No,589/604
134,BENTLEY,Continental GT Convertible,6,12,SemiAuto-8,4WD,Ethanol/Gas,CA,L2,California LEV-II LEV,FVGAV06.0VLN,small car,5,12-Sep,15/20,15-Nov,3,No,589/604
135,BENTLEY,Flying Spur,4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV04.0NUA,midsize car,5,14,24,17,4,No,517
136,BENTLEY,Flying Spur,4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FVGAV04.0NUA,midsize car,6,14,24,17,4,No,517
137,BENTLEY,Flying Spur,6,12,SemiAuto-8,4WD,Ethanol/Gas,FA,B5,Federal Tier 2 Bin 5,FVGAV06.0VLN,midsize car,5,12-Sep,15/20,15-Nov,3,No,589/604
138,BENTLEY,Flying Spur,6,12,SemiAuto-8,4WD,Ethanol/Gas,CA,L2,California LEV-II LEV,FVGAV06.0VLN,midsize car,5,12-Sep,15/20,15-Nov,3,No,589/604
139,BENTLEY,Mulsanne,6.8,8,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FVGAV06.8ELP,midsize car,5,11,18,13,1,No,688
140,BENTLEY,Mulsanne,6.8,8,SemiAuto-8,2WD,Gasoline,CA,L2,California LEV-II LEV,FVGAV06.8ELP,midsize car,5,11,18,13,1,No,688
141,BMW,428i Convertible,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small car,6,23,34,27,7,Yes,334
142,BMW,428i Gran Coupe,2,4,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small car,6,22,32,26,6,No,344
143,BMW,428i Gran Coupe,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,small car,6,23,34,27,7,Yes,334
144,BMW,435i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXJ03.0N55,small car,5,20,31,24,6,No,375
145,BMW,435i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ03.0N55,small car,6,20,31,24,6,No,375
146,BMW,435i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXJ03.0N55,small car,5,21,32,25,6,No,358
147,BMW,435i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ03.0N55,small car,6,21,32,25,6,No,358
148,BMW,528i,2,4,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXJ02.0N20,midsize car,6,23,34,27,7,Yes,334
149,BMW,640i,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,20,29,23,5,No,382
150,BMW,640i,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,20,29,23,5,No,382
151,BMW,640i,3,6,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,21,32,25,6,No,358
152,BMW,640i,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,21,32,25,6,No,358
153,BMW,640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,20,29,23,5,No,382
154,BMW,640i Convertible,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,20,29,23,5,No,382
155,BMW,640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,20,31,24,6,No,374
156,BMW,640i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,20,31,24,6,No,374
157,BMW,640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,20,29,23,5,No,382
158,BMW,640i Gran Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,20,29,23,5,No,382
159,BMW,640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV03.0F10,small car,5,20,31,24,6,No,374
160,BMW,640i Gran Coupe,3,6,SemiAuto-8,2WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV03.0F10,small car,6,20,31,24,6,No,374
161,BMW,650i,4.4,8,SemiAuto-8,4WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,16,25,19,4,No,461
162,BMW,650i,4.4,8,SemiAuto-8,4WD,Gasoline,CA,U2,California LEV-II ULEV,FBMXV04.4N63,small car,6,16,25,19,4,No,461
163,BMW,650i,4.4,8,SemiAuto-8,2WD,Gasoline,FA,B5,Federal Tier 2 Bin 5,FBMXV04.4N63,small car,5,17,25,20,5,No,440
